uuid,adm4_pcode,date,freq,rwi_max,rwi_mean,rwi_median,rwi_min,rwi_std
TMRWI0003C5,PH063022185,2017-01-01,Y,0.6402532182494873,0.6322606221149463,0.6322606221149463,0.6242680259804052,0.0113032378520387
TMRWI0003C8,PH063022085,2017-01-01,Y,0.6032078728530217,0.5799730687536144,0.5696094012936238,0.5671019321141978,0.0201609509094887
TMRWI0003CC,PH063022197,2017-01-01,Y,0.6109053626084109,0.6073648001131842,0.6073648001131842,0.6038242376179576,0.005007111499179
TMRWI0003CE,PH063022086,2017-01-01,Y,0.6294121231969035,0.5602055445580111,0.5537488366071905,0.5175793130710963,0.0338417949569774
TMRWI0003D2,PH063022087,2017-01-01,Y,0.668074870725647,0.6199247186127259,0.6155741766873595,0.5686829886037331,0.0322605278321633
TMRWI0003D6,PH063022193,2017-01-01,Y,0.5350798068750197,0.5350798068750197,0.5350798068750197,0.5350798068750197,
TMRWI0003D8,PH063022088,2017-01-01,Y,0.5696094012936238,0.5551595545847401,0.5551595545847401,0.5407097078758563,0.0204351691899156
TMRWI0003DE,PH063022089,2017-01-01,Y,0.649074483518736,0.6454608741059076,0.6454608741059076,0.6418472646930791,0.0051104154407411
TMRWI0003E0,PH063022192,2017-01-01,Y,0.6582335044787279,0.6412507652295665,0.6412507652295665,0.6242680259804052,0.0240172201724098
TMRWI0003E5,PH063022078,2017-01-01,Y,0.5887460451227442,0.5631704850644623,0.5631704850644623,0.5375949250061803,0.0361693038997098
TMRWI0003EA,PH063022196,2017-01-01,Y,0.6588204516685431,0.6421568488778581,0.6392531096340515,0.6321937502392084,0.009706344930288
TMRWI0003EB,PH063022195,2017-01-01,Y,0.649074483518736,0.6033036748118696,0.6145302044268616,0.5350798068750197,0.0493604364334369
TMRWI0003EC,PH063022079,2017-01-01,Y,0.6716260823412971,0.6588404097380679,0.6582335044787279,0.6466616423941787,0.0124932808326588
TMRWI0003F2,PH063022080,2017-01-01,Y,0.6716260823412971,0.6716260823412971,0.6716260823412971,0.6716260823412971,
TMRWI0003F5,PH063022081,2017-01-01,Y,0.5385921011547719,0.5385921011547719,0.5385921011547719,0.5385921011547719,
TMRWI0003FC,PH063022194,2017-01-01,Y,0.6583729573583749,0.6150752458658159,0.6103741924664208,0.5725219049774148,0.0370247659840666
TMRWI0003FD,PH063022084,2017-01-01,Y,0.6403785662581089,0.5980185133076472,0.588605902731386,0.5744836815097081,0.0308021069142262
TMRWI000400,PH063022187,2017-01-01,Y,0.6315942489883959,0.5883179905349545,0.5782193329643742,0.5472941939184257,0.0411586861189037
TMRWI000409,PH063022096,2017-01-01,Y,0.668074870725647,0.6295294380809007,0.6402167401521661,0.5696094012936238,0.0420544133455221
TMRWI00040D,PH063022097,2017-01-01,Y,0.5759399542548135,0.5567674396304969,0.5567674396304969,0.5375949250061803,0.027114030206505
TMRWI00040F,PH063022199,2017-01-01,Y,0.6513513708626923,0.5901361401594613,0.5857346446297321,0.5151047042171576,0.0537516248848289
TMRWI000410,PH063022188,2017-01-01,Y,0.649074483518736,0.6227665051794714,0.6175118130796223,0.6069679110399051,0.0197869719485378
TMRWI000414,PH063022098,2017-01-01,Y,0.6362051469485638,0.6081454675756258,0.6199884639587685,0.5341020597330036,0.0353533519289294
TMRWI000418,PH063022099,2017-01-01,Y,0.664795145967141,0.6275602364735138,0.6220869743594777,0.6012718512079586,0.0308235398604642
TMRWI00041C,PH063022095,2017-01-01,Y,0.664795145967141,0.6479686250084458,0.6438059748141218,0.6394674044383983,0.0116359775997614
TMRWI000421,PH063022090,2017-01-01,Y,0.6109053626084109,0.5747487318815914,0.5747487318815914,0.5385921011547719,0.0511331975435839
TMRWI000426,PH063022091,2017-01-01,Y,0.5519109282166366,0.5447529266114084,0.5447529266114084,0.5375949250061803,0.010122942949602
TMRWI00042B,PH063022092,2017-01-01,Y,0.6418472646930791,0.5912784862844677,0.5912784862844677,0.5407097078758563,0.0715150522580979
TMRWI00042E,PH063022198,2017-01-01,Y,0.5671019321141978,0.5671019321141978,0.5671019321141978,0.5671019321141978,
TMRWI00042F,PH063022093,2017-01-01,Y,0.6149827710271312,0.5947758902460647,0.6061049308702455,0.5519109282166366,0.0291964118030904
TMRWI000430,PH063022191,2017-01-01,Y,0.6588629282475273,0.652762285320853,0.652762285320853,0.6466616423941787,0.0086276119660983
TMRWI000437,PH063022094,2017-01-01,Y,0.668074870725647,0.6050422512934959,0.5936018769459883,0.5686829886037331,0.0331887159464555
TMRWI000439,PH063022189,2017-01-01,Y,0.6109053626084109,0.5964523528600563,0.5964523528600563,0.5819993431117017,0.0204396424032336
TMRWI00043D,PH063022116,2017-01-01,Y,0.6191084337066722,0.5737260994503297,0.5703580786098136,0.5350798068750197,0.043181531424455
TMRWI00043E,PH063022170,2017-01-01,Y,0.6149827710271312,0.5820130622656329,0.5791454875531308,0.5519109282166366,0.0316335514513747
TMRWI000440,PH063022148,2017-01-01,Y,0.6109053626084109,0.5696030515390273,0.5644573711964634,0.5385921011547719,0.033346451850897
TMRWI000447,PH063022149,2017-01-01,Y,0.6716260823412971,0.6624837083674633,0.6597507534182734,0.6588072442920091,0.0061539673531731
TMRWI00044B,PH063022150,2017-01-01,Y,0.6242680259804052,0.6022905462963081,0.6014474080465627,0.5819993431117017,0.0189303117877847
TMRWI00044E,PH063022169,2017-01-01,Y,0.649074483518736,0.6260449641241531,0.6269363527888678,0.6021240560648553,0.0234879030532573
TMRWI000451,PH063022151,2017-01-01,Y,0.6436056567059044,0.6079039671934435,0.6135656883874385,0.5504441044217977,0.0327016247162412
TMRWI000456,PH063022152,2017-01-01,Y,0.5666933158749577,0.546956410498736,0.5588655898163838,0.5034011464872186,0.0295580313949138
TMRWI000459,PH063022146,2017-01-01,Y,0.5671019321141978,0.5508698108500649,0.5469153992812252,0.5385921011547719,0.0146605130699983
TMRWI00045C,PH063022172,2017-01-01,Y,0.6466616423941787,0.643457430321833,0.643457430321833,0.6402532182494873,0.0045314401694308
TMRWI00045D,PH063022138,2017-01-01,Y,0.6191084337066722,0.6191084337066722,0.6191084337066722,0.6191084337066722,
TMRWI000461,PH063022139,2017-01-01,Y,0.6409660758659338,0.6037586269443844,0.6032078728530217,0.5671019321141978,0.0369351516931519
TMRWI000465,PH063022171,2017-01-01,Y,0.6423947388860775,0.5872385021592051,0.5810441887410086,0.5459541768661308,0.0351466786688234
TMRWI000469,PH063022140,2017-01-01,Y,0.5385921011547719,0.5385921011547719,0.5385921011547719,0.5385921011547719,
TMRWI00046F,PH063022144,2017-01-01,Y,0.6586455617926767,0.6120729419469569,0.6315942489883959,0.5529498739951234,0.0372730674155009
TMRWI00047A,PH063022159,2017-01-01,Y,0.6403785662581089,0.6208252087330337,0.6208252087330337,0.6012718512079586,0.0276526234018912
TMRWI00047C,PH063022166,2017-01-01,Y,0.6373980836545681,0.6116907969148119,0.607527974184704,0.5901463329051636,0.0238993474185528
TMRWI000482,PH063022160,2017-01-01,Y,0.6430944499661879,0.6099163099746485,0.6036411036354044,0.5895122726400992,0.0198767724111585
TMRWI000487,PH063022161,2017-01-01,Y,0.6149827710271312,0.5834468496218839,0.5834468496218839,0.5519109282166366,0.0445985277532327
TMRWI000489,PH063022165,2017-01-01,Y,0.6364433430679778,0.6048419765833435,0.5965293294666353,0.5887460451227442,0.0196933616151444
TMRWI00048D,PH063022163,2017-01-01,Y,0.6007996779439534,0.5722045596786638,0.5752118178822607,0.5375949250061803,0.0260426264019135
TMRWI000491,PH063022164,2017-01-01,Y,0.6555261255627289,0.6077327979892067,0.6103400930090517,0.5547248803759944,0.0468042276595673
TMRWI000498,PH063022168,2017-01-01,Y,0.6555261255627289,0.6075254332464474,0.617617683985294,0.5165049781990798,0.0405112662433099
TMRWI000499,PH063022154,2017-01-01,Y,0.6012718512079586,0.5878777663588333,0.5878777663588333,0.5744836815097081,0.0189420964492088
TMRWI0004A0,PH063022155,2017-01-01,Y,0.6399532429846285,0.5864670119427815,0.5755949622052516,0.5547248803759944,0.0389705853876933
TMRWI0004A5,PH063022156,2017-01-01,Y,0.6588629282475273,0.6472322345170308,0.6472245018969213,0.6246048557545179,0.0139783564195665
TMRWI0004A7,PH063022167,2017-01-01,Y,0.6583729573583749,0.6086063225205683,0.5949241052259152,0.5725219049774148,0.0445309229783435
TMRWI0004AA,PH063022157,2017-01-01,Y,0.6032078728530217,0.5897903485737637,0.5907349199661626,0.5744836815097081,0.0145849498298036
TMRWI0004AF,PH063022158,2017-01-01,Y,0.6716260823412971,0.6505004262104104,0.6506639772224578,0.6290476680554288,0.0184495994812038
TMRWI0004B4,PH063022137,2017-01-01,Y,0.6109053626084109,0.6073648001131842,0.6073648001131842,0.6038242376179576,0.005007111499179
TMRWI0004B7,PH063022122,2017-01-01,Y,0.6021240560648553,0.5686019314699375,0.5686019314699375,0.5350798068750197,0.0474074432416935
TMRWI0004BD,PH063022177,2017-01-01,Y,0.6652624222354389,0.5940303457799407,0.5864881718331734,0.5277928247375508,0.0425323938181381
TMRWI0004C0,PH063022123,2017-01-01,Y,0.6191084337066722,0.5788502674307221,0.5788502674307221,0.5385921011547719,0.0569336447437198
TMRWI0004C5,PH063022124,2017-01-01,Y,0.6007996779439534,0.5857249117227399,0.5801979887243666,0.5744836815097081,0.0123658652679958
TMRWI0004CB,PH063022125,2017-01-01,Y,0.6038242376179576,0.6038242376179576,0.6038242376179576,0.6038242376179576,
TMRWI0004D0,PH063022126,2017-01-01,Y,0.6191084337066722,0.6114663356623149,0.6114663356623149,0.6038242376179576,0.010807558699315
TMRWI0004D1,PH063022121,2017-01-01,Y,0.6234889897115835,0.605550242339891,0.6150144955221235,0.5686829886037331,0.0257528786453437
TMRWI0004D7,PH063022179,2017-01-01,Y,0.7065617031074352,0.6032769789352405,0.600840285042114,0.5341081187540895,0.0438425978164059
TMRWI0004D8,PH063022117,2017-01-01,Y,0.6606385785890194,0.6151472248849973,0.6332633546796492,0.5459541768661308,0.0450028607723357
TMRWI0004DD,PH063022118,2017-01-01,Y,0.6466616423941787,0.643457430321833,0.643457430321833,0.6402532182494873,0.0045314401694308
TMRWI0004E4,PH063022119,2017-01-01,Y,0.6716260823412971,0.6465586854117524,0.644843123322224,0.6249224126612645,0.0231039809563458
TMRWI0004E9,PH063022120,2017-01-01,Y,0.6857420774673383,0.6492340549310208,0.6394933996795715,0.6321937502392084,0.0214087703984105
TMRWI0004EB,PH063022178,2017-01-01,Y,0.6394933996795715,0.616300359338451,0.6212915397359693,0.5895122726400992,0.0243798623881106
TMRWI0004F3,PH063022133,2017-01-01,Y,0.5696094012936238,0.5551595545847401,0.5551595545847401,0.5407097078758563,0.0204351691899156
TMRWI0004FA,PH063022173,2017-01-01,Y,0.6606385785890194,0.6247210386841434,0.6333656146893973,0.5715143467687597,0.0383538544216609
TMRWI0004FB,PH063022134,2017-01-01,Y,0.6583729573583749,0.6090832957706332,0.6116176726740818,0.5547248803759944,0.0483148123797644
TMRWI0004FF,PH063022135,2017-01-01,Y,0.6549052551453316,0.6308972381973956,0.6362051469485638,0.6026614909464726,0.0163571085201436
TMRWI000506,PH063022136,2017-01-01,Y,0.6191084337066722,0.6191084337066722,0.6191084337066722,0.6191084337066722,
TMRWI00050C,PH063022176,2017-01-01,Y,0.6430944499661879,0.6181632418416897,0.6249224126612645,0.5738437188196931,0.0262344545590358
TMRWI00050E,PH063022174,2017-01-01,Y,0.6582335044787279,0.6293963584775089,0.6336812379732966,0.5919894534847145,0.0285470082219289
TMRWI000512,PH063022127,2017-01-01,Y,0.6479050530632676,0.6361631888639365,0.6377280813282545,0.6212915397359693,0.0110639987392367
TMRWI000517,PH063022175,2017-01-01,Y,0.6919662570205901,0.6161634150614875,0.6149827710271312,0.5519109282166366,0.0426941906528161
TMRWI000518,PH063022128,2017-01-01,Y,0.6394933996795715,0.633265919668024,0.6390128195885313,0.6212915397359693,0.010372900769499
TMRWI00051B,PH063022132,2017-01-01,Y,0.649074483518736,0.5916778157406728,0.5912784862844677,0.5350798068750197,0.062215843928187
TMRWI000520,PH063022129,2017-01-01,Y,0.6716260823412971,0.6649297934100125,0.6649297934100125,0.6582335044787279,0.0094699826241915
TMRWI000524,PH063022131,2017-01-01,Y,0.5696094012936238,0.5518832494879845,0.5469153992812252,0.5350798068750197,0.0156341613957699
TMRWI00052F,PH063022010,2017-01-01,Y,0.6654874553020119,0.6153053237329711,0.6170900107904798,0.5732069693083612,0.0278335106084859
TMRWI000533,PH063022011,2017-01-01,Y,0.7065617031074352,0.6123925771468473,0.6104289460449634,0.5432597580273439,0.0395086748770272
TMRWI000537,PH063022012,2017-01-01,Y,0.6466458737623099,0.6033907625069578,0.6068249970408333,0.5532671821838548,0.0466833996519961
TMRWI00053F,PH063022015,2017-01-01,Y,0.6329786187303447,0.5958716031054827,0.5917029307886941,0.5671019321141978,0.0288912190760855
TMRWI000544,PH063022016,2017-01-01,Y,0.6496242944335984,0.6151149222174517,0.6288338719419377,0.577602666019456,0.0327692387807595
TMRWI000548,PH063022017,2017-01-01,Y,0.6402532182494873,0.6227818272826168,0.6242680259804052,0.6038242376179576,0.0182599081977449
TMRWI00054B,PH063022014,2017-01-01,Y,0.668074870725647,0.6188421360096354,0.6188421360096354,0.5696094012936238,0.0696256011481003
TMRWI000550,PH063022001,2017-01-01,Y,0.6182441219533739,0.6082274187651139,0.612259610100959,0.5901463329051636,0.0129686018195526
TMRWI000555,PH063022003,2017-01-01,Y,0.6409660758659338,0.6052877385797788,0.6052877385797788,0.5696094012936238,0.050456788473002
TMRWI000559,PH063022004,2017-01-01,Y,0.6501991541903429,0.6207039003468589,0.6249224126612645,0.5738437188196931,0.0259411326357234
TMRWI00055D,PH063022009,2017-01-01,Y,0.6007996779439534,0.5759689585300777,0.5895122726400992,0.5375949250061803,0.0337086964490361
TMRWI000561,PH063022006,2017-01-01,Y,0.600866893885187,0.5634575823693346,0.5519109282166366,0.5375949250061803,0.0331787496456393
TMRWI000566,PH063022007,2017-01-01,Y,0.5350798068750197,0.5350798068750197,0.5350798068750197,0.5350798068750197,
TMRWI00056A,PH063022008,2017-01-01,Y,0.6716260823412971,0.6661323304651583,0.6661323304651583,0.6606385785890194,0.0077693384115481
TMRWI00056D,PH063022005,2017-01-01,Y,0.668074870725647,0.6188421360096354,0.6188421360096354,0.5696094012936238,0.0696256011481003
TMRWI000573,PH063022028,2017-01-01,Y,0.5375949250061803,0.5375949250061803,0.5375949250061803,0.5375949250061803,
TMRWI000578,PH063022029,2017-01-01,Y,0.664795145967141,0.6505649487576354,0.648998622312501,0.6394674044383983,0.010671326238807
TMRWI00057B,PH063022030,2017-01-01,Y,0.6857420774673383,0.6216877432951149,0.6271951884617437,0.5555299417325297,0.0398338883135393
TMRWI000584,PH063022032,2017-01-01,Y,0.6595670866792807,0.64342157159161,0.6456204623042111,0.6085779239280837,0.017913044721084
TMRWI000589,PH063022033,2017-01-01,Y,0.6347618453189543,0.5741542545773548,0.5756308863160684,0.5277928247375508,0.0407434668282953
TMRWI00058D,PH063022034,2017-01-01,Y,0.5375949250061803,0.5375949250061803,0.5375949250061803,0.5375949250061803,
TMRWI00058F,PH063022031,2017-01-01,Y,0.6583729573583749,0.6237690004052562,0.6295623967280812,0.5725219049774148,0.0313990838878162
TMRWI000590,PH063022018,2017-01-01,Y,0.5791454875531308,0.5611478237576903,0.5639254412357251,0.5375949250061803,0.0198560008190038
TMRWI000591,PH063022026,2017-01-01,Y,0.7065617031074352,0.5891986344989364,0.5814490701882498,0.5274730105484594,0.0586145748974794
TMRWI000595,PH063022019,2017-01-01,Y,0.7065617031074352,0.6040476090592578,0.591904480993861,0.5673124774755728,0.0403331554360031
TMRWI00059A,PH063022020,2017-01-01,Y,0.649074483518736,0.6454608741059076,0.6454608741059076,0.6418472646930791,0.0051104154407411
TMRWI00059D,PH063022021,2017-01-01,Y,0.6007996779439534,0.5915586935325845,0.5900802721736458,0.5801979887243666,0.00794820832491
TMRWI0005A6,PH063022023,2017-01-01,Y,0.6555261255627289,0.6250154470349187,0.627194664835891,0.5901463329051636,0.0280741525015928
TMRWI0005AA,PH063022024,2017-01-01,Y,0.6373707276404701,0.6010911619608756,0.6171716866974194,0.5277928247375508,0.0404467488212482
TMRWI0005AF,PH063022025,2017-01-01,Y,0.6007996779439534,0.5831541596557844,0.5897962724068725,0.5375949250061803,0.0227523726549548
TMRWI0005B1,PH063022022,2017-01-01,Y,0.6402532182494873,0.6198127111140652,0.617586694294408,0.6038242376179576,0.0160482221720288
TMRWI00063C,PH063022035,2017-01-01,Y,0.6582335044787279,0.6423540977756997,0.643457430321833,0.6242680259804052,0.0141683942356284
TMRWI00063E,PH063022055,2017-01-01,Y,0.6242680259804052,0.617586694294408,0.617586694294408,0.6109053626084109,0.0094488298850502
TMRWI000644,PH063022056,2017-01-01,Y,0.600866893885187,0.5634575823693346,0.5519109282166366,0.5375949250061803,0.0331787496456393
TMRWI000648,PH063022057,2017-01-01,Y,0.6191084337066722,0.5931075337719531,0.6073648001131842,0.5385921011547719,0.036876323223574
TMRWI00064C,PH063022060,2017-01-01,Y,0.6595670866792807,0.639696267834013,0.6430315806551259,0.5940440562818825,0.020465203964183
TMRWI000651,PH063022061,2017-01-01,Y,0.6269363527888678,0.6145302044268616,0.6145302044268616,0.6021240560648553,0.017544943270362
TMRWI000654,PH063022062,2017-01-01,Y,0.6109053626084109,0.6109053626084109,0.6109053626084109,0.6109053626084109,
TMRWI00065C,PH063022048,2017-01-01,Y,0.6583729573583749,0.6252172205333132,0.641173990935353,0.5725219049774148,0.0338038247314611
TMRWI000661,PH063022049,2017-01-01,Y,0.6479050530632676,0.6168354004506246,0.6355156190280266,0.5548462414485853,0.0349866773206824
TMRWI000665,PH063022050,2017-01-01,Y,0.6364433430679778,0.6093498124828033,0.6061049308702455,0.5887460451227442,0.0202855219739755
TMRWI000667,PH063022054,2017-01-01,Y,0.5385921011547719,0.5368359540148957,0.5368359540148957,0.5350798068750197,0.0024835671027354
TMRWI00066A,PH063022051,2017-01-01,Y,0.6479050530632676,0.6246387765577114,0.6256372007372659,0.600866893885187,0.0176609725562696
TMRWI00066D,PH063022052,2017-01-01,Y,0.6582335044787279,0.6524475734364532,0.6524475734364532,0.6466616423941787,0.0081825421509402
TMRWI000672,PH063022053,2017-01-01,Y,0.6582335044787279,0.6412507652295665,0.6412507652295665,0.6242680259804052,0.0240172201724098
TMRWI00067B,PH063022072,2017-01-01,Y,0.6014577945471402,0.5664843090328842,0.5727308124738221,0.5151047042171576,0.0248960973291482
TMRWI000680,PH063022073,2017-01-01,Y,0.668074870725647,0.6050603111470515,0.6057283329933514,0.5407097078758563,0.0597826112424133
TMRWI000684,PH063022074,2017-01-01,Y,0.6109053626084109,0.6109053626084109,0.6109053626084109,0.6109053626084109,
TMRWI000688,PH063022075,2017-01-01,Y,0.6109053626084109,0.6109053626084109,0.6109053626084109,0.6109053626084109,
TMRWI00068D,PH063022076,2017-01-01,Y,0.6012718512079586,0.5878777663588333,0.5878777663588333,0.5744836815097081,0.0189420964492088
TMRWI000690,PH063022077,2017-01-01,Y,0.664795145967141,0.6354818544777361,0.6403785662581089,0.6012718512079586,0.0320434951895158
TMRWI000694,PH063022063,2017-01-01,Y,0.664795145967141,0.6528806109165374,0.6528806109165374,0.6409660758659338,0.0168496970579331
TMRWI000695,PH063022071,2017-01-01,Y,0.6466616423941787,0.6370609622080238,0.6402532182494873,0.6242680259804052,0.0115330563164107
TMRWI000699,PH063022064,2017-01-01,Y,0.6857420774673383,0.6481499376802545,0.6479050530632676,0.6269232123109315,0.0199796841440262
TMRWI00069E,PH063022065,2017-01-01,Y,0.6716260823412971,0.6588460393654327,0.6585482163631275,0.6466616423941787,0.0102007272982504
TMRWI0006A2,PH063022067,2017-01-01,Y,0.6524336270992704,0.5969203954556066,0.601136294322425,0.5034011464872186,0.0456679636214368
TMRWI0006A7,PH063022068,2017-01-01,Y,0.6288338719419377,0.5792593181770489,0.576164826527815,0.5545575461553521,0.0214311421483002
TMRWI0006AA,PH063022069,2017-01-01,Y,0.6109053626084109,0.6109053626084109,0.6109053626084109,0.6109053626084109,
TMRWI0006AF,PH063022070,2017-01-01,Y,0.5919894534847145,0.5869943982982081,0.5869943982982081,0.5819993431117017,0.0070640747895594
TMRWI0006B4,PH063022036,2017-01-01,Y,0.6595670866792807,0.6526251534746166,0.6588350862697683,0.6332633546796492,0.012912497437068
TMRWI0006B5,PH063022043,2017-01-01,Y,0.6242680259804052,0.6057242439001725,0.6109053626084109,0.5819993431117017,0.021605401666375
TMRWI0006B7,PH063022041,2017-01-01,Y,0.6919662570205901,0.6475466310081354,0.6476419107017202,0.5791454875531308,0.033535922431077
TMRWI0006C2,PH063022038,2017-01-01,Y,0.649074483518736,0.6227665051794714,0.6175118130796223,0.6069679110399051,0.0197869719485378
TMRWI0006C3,PH063022045,2017-01-01,Y,0.5375949250061803,0.5375949250061803,0.5375949250061803,0.5375949250061803,
TMRWI0006C5,PH063022040,2017-01-01,Y,0.600866893885187,0.569779698057687,0.5703284866696904,0.5375949250061803,0.029895867147032
TMRWI0006CB,PH063022044,2017-01-01,Y,0.5791454875531308,0.5655282078848837,0.5655282078848837,0.5519109282166366,0.0192577415894624
TMRWI0006D8,PH063022042,2017-01-01,Y,0.5671019321141978,0.5456797894602141,0.5407097078758563,0.5350798068750197,0.0127252858002689
TMRWI0006D9,PH063022046,2017-01-01,Y,0.6409660758659338,0.6052877385797788,0.6052877385797788,0.5696094012936238,0.050456788473002
TMRWI0006DD,PH063022047,2017-01-01,Y,0.668074870725647,0.6223348810813691,0.6394674044383983,0.5686829886037331,0.0402197532828209
TMRWI0006DE,PH063022202,2018-01-01,Y,0.6001507984867742,0.5760302127816948,0.5654553979743525,0.5624844418839574,0.0209417916160444
TMRWI00071A,PH063022197,2018-01-01,Y,0.608469842015887,0.6055988055171762,0.6055988055171762,0.6027277690184653,0.0040602587545451
TMRWI000726,PH063022198,2018-01-01,Y,0.5624844418839574,0.5624844418839574,0.5624844418839574,0.5624844418839574,
TMRWI000733,PH063022196,2018-01-01,Y,0.6548784251171543,0.6432565079345415,0.638606638199741,0.6372158017993947,0.0080514715609782
TMRWI00074A,PH063022201,2018-01-01,Y,0.67341348871586,0.6457015670748374,0.6482356571438872,0.5993830153817803,0.0212974707500947
TMRWI00075A,PH063022199,2018-01-01,Y,0.6513513708626923,0.5884663368894788,0.5808854481282555,0.5148073392096909,0.054101539849177
TMRWI000764,PH063022200,2018-01-01,Y,0.6027277690184653,0.5656935556369158,0.5656935556369158,0.5286593422553664,0.0523742868360063
TMRWI000804,PH063022008,2018-01-01,Y,0.6723948255250356,0.6665167020570275,0.6665167020570275,0.6606385785890194,0.0083129219297606
TMRWI000806,PH063022007,2018-01-01,Y,0.5315738724111942,0.5315738724111942,0.5315738724111942,0.5315738724111942,
TMRWI000808,PH063022006,2018-01-01,Y,0.5987262555220219,0.559388845091422,0.5432553809141849,0.536184898838059,0.0342501361126683
TMRWI00080A,PH063022005,2018-01-01,Y,0.668074870725647,0.6167651343499998,0.6167651343499998,0.5654553979743525,0.0725629250642284
TMRWI00080C,PH063022004,2018-01-01,Y,0.6539067585406765,0.6177918394043043,0.624789506070925,0.577181717058494,0.0297559231957603
TMRWI00080E,PH063022003,2018-01-01,Y,0.6417443771729574,0.603599887573655,0.603599887573655,0.5654553979743525,0.053944454521133
TMRWI000810,PH063022001,2018-01-01,Y,0.6183236457957166,0.607957368946012,0.6109759485194148,0.5915539329495015,0.0128389045182751
TMRWI000819,PH063022009,2018-01-01,Y,0.6003168655199248,0.5673193770359659,0.5654563667499138,0.536184898838059,0.0321065475116126
TMRWI00081A,PH063022010,2018-01-01,Y,0.6652476596825685,0.6155115620747795,0.6180335187767483,0.576106174298383,0.027167612343487
TMRWI00081C,PH063022020,2018-01-01,Y,0.6499484220813397,0.6446552385874883,0.6446552385874883,0.6393620550936369,0.0074856918851341
TMRWI00081E,PH063022019,2018-01-01,Y,0.7054093477676808,0.6043403949365463,0.5924502035582773,0.5637128691759024,0.039802594117511
TMRWI000820,PH063022018,2018-01-01,Y,0.5765555286099461,0.5558613409231091,0.5553524681222157,0.536184898838059,0.0192233253976928
TMRWI000822,PH063022017,2018-01-01,Y,0.6349550400226118,0.6223868108322937,0.6237355504583824,0.608469842015887,0.013294011896267
TMRWI000824,PH063022016,2018-01-01,Y,0.6504290863806821,0.6156191636229129,0.6302896837587659,0.5797808587013195,0.0330195135363481
TMRWI000826,PH063022015,2018-01-01,Y,0.6324256135637544,0.5927776864638181,0.5881003452037803,0.5624844418839574,0.0306801818859996
TMRWI000828,PH063022014,2018-01-01,Y,0.668074870725647,0.6167651343499998,0.6167651343499998,0.5654553979743525,0.0725629250642284
TMRWI00082A,PH063022012,2018-01-01,Y,0.6460422279070923,0.6023815894190232,0.6055224005708522,0.5524393286272962,0.0469048879556131
TMRWI00082C,PH063022011,2018-01-01,Y,0.7054093477676808,0.6120367540821076,0.6098205259971571,0.5420705794311191,0.0396718909618502
TMRWI000852,PH063022021,2018-01-01,Y,0.6003168655199248,0.5849438758339385,0.590754712805549,0.5654563667499138,0.0139711040998854
TMRWI000862,PH063022060,2018-01-01,Y,0.662598486628941,0.641418945675596,0.6443992799404994,0.5930318361643043,0.0222779762915851
TMRWI000864,PH063022057,2018-01-01,Y,0.6231180947635625,0.5907437620133202,0.6055988055171762,0.5286593422553664,0.0422705686968367
TMRWI000866,PH063022056,2018-01-01,Y,0.5987262555220219,0.559388845091422,0.5432553809141849,0.536184898838059,0.0342501361126683
TMRWI000868,PH063022055,2018-01-01,Y,0.6237355504583824,0.6132316597384238,0.6132316597384238,0.6027277690184653,0.0148547447138503
TMRWI00086A,PH063022054,2018-01-01,Y,0.5315738724111942,0.5301166073332804,0.5301166073332804,0.5286593422553664,0.0020608840371585
TMRWI00086C,PH063022053,2018-01-01,Y,0.6544031411351314,0.6390693457967569,0.6390693457967569,0.6237355504583824,0.0216852613301826
TMRWI00086E,PH063022052,2018-01-01,Y,0.6544031411351314,0.647941165696994,0.647941165696994,0.6414791902588567,0.0091386133043357
TMRWI000870,PH063022051,2018-01-01,Y,0.6522628157317821,0.6257399697149455,0.6265671832262041,0.5987262555220219,0.0190737712031079
TMRWI000872,PH063022050,2018-01-01,Y,0.6369399961267534,0.6105892664962359,0.6060513199893647,0.5933144298794608,0.019504529286782
TMRWI000874,PH063022061,2018-01-01,Y,0.6308504169779803,0.6131635205024275,0.6131635205024275,0.5954766240268746,0.0250130488720157
TMRWI000875,PH063022049,2018-01-01,Y,0.6522628157317821,0.6173376640061018,0.6338532736649589,0.5543168451509835,0.0347601060148932
TMRWI000878,PH063022073,2018-01-01,Y,0.668074870725647,0.6027898755520313,0.6024087265339947,0.5382671784144888,0.0609827750903036
TMRWI00087A,PH063022072,2018-01-01,Y,0.6021045186130985,0.5659283815802816,0.5703437018432793,0.5148073392096909,0.0247564092233569
TMRWI00087C,PH063022071,2018-01-01,Y,0.6414791902588567,0.6333899269132837,0.6349550400226118,0.6237355504583824,0.0089747630958141
TMRWI00087E,PH063022070,2018-01-01,Y,0.5917336686776205,0.5806021586505568,0.5806021586505568,0.5694706486234931,0.0157423324499655
TMRWI000880,PH063022069,2018-01-01,Y,0.6027277690184653,0.6027277690184653,0.6027277690184653,0.6027277690184653,
TMRWI000882,PH063022068,2018-01-01,Y,0.6302896837587659,0.5805558087782907,0.5786039676697164,0.5533359158398544,0.0224496361717911
TMRWI000884,PH063022067,2018-01-01,Y,0.650839269850281,0.5976627636505456,0.601931870516704,0.506176078368897,0.0444952723099783
TMRWI000886,PH063022065,2018-01-01,Y,0.6723948255250356,0.6567850212916377,0.6566330346913294,0.6414791902588567,0.0127531107604686
