uuid,adm4_pcode,date,freq,pop_count_total,pop_count_mean,pop_count_median,pop_count_stdev,pop_count_min,pop_count_max,pop_density_mean,pop_density_median,pop_density_stdev,pop_density_min,pop_density_max
WDPOP001064,PH063022172,2004-01-01,Y,4474.18798828125,447.418798828125,524.7755126953125,204.85177687757692,17.593107223510742,727.6898803710938,,,,,
WDPOP001065,PH063022102,2004-01-01,Y,633.814697265625,79.22683715820312,87.52677917480469,17.610049268932997,49.49365997314453,98.83820343017578,9256.5556640625,9256.5556640625,0.0,9256.5556640625,9256.5556640625
WDPOP001066,PH063022131,2004-01-01,Y,510.8449401855469,22.21064957328465,22.29596900939941,4.795921555830905,16.40064811706543,33.12419128417969,7080.92919921875,7080.92919921875,0.0,7080.92919921875,7080.92919921875
WDPOP001067,PH063022012,2004-01-01,Y,3997.38525390625,105.19434878700658,55.926177978515625,69.00152485560128,26.251644134521484,241.845703125,12442.7490234375,12442.7490234375,0.0,12442.7490234375,12442.7490234375
WDPOP001077,PH063022032,2004-01-01,Y,10152.5234375,97.62041766826924,84.729248046875,53.91919142117344,22.84799575805664,300.9997253417969,,,,,
WDPOP001086,PH063022165,2004-01-01,Y,1755.240966796875,39.00535481770833,39.65494155883789,19.752686050020685,10.336487770080566,85.35230255126953,,,,,
WDPOP001087,PH063022148,2004-01-01,Y,1112.1500244140625,65.42058967141544,54.58359146118164,29.48249857087833,32.25800704956055,120.50981903076172,,,,,
WDPOP0010A1,PH063022034,2004-01-01,Y,165.68035888671875,82.84017944335938,82.84017944335938,8.311771392823141,74.52841186523438,91.1519546508789,,,,,
WDPOP0010A2,PH063022074,2004-01-01,Y,1944.9737548828125,277.8533935546875,273.54547119140625,101.56496352231578,155.96421813964844,479.3742980957031,31091.9765625,31091.9765625,0.0,31091.9765625,31091.9765625
WDPOP0010A3,PH063022063,2004-01-01,Y,2641.19140625,203.16856971153845,207.3823699951172,75.14893211909953,47.0351791381836,310.884521484375,,,,,
WDPOP0010A4,PH063022187,2004-01-01,Y,1012.633056640625,11.377899512816011,5.099276542663574,11.402826143136608,1.443193793296814,44.20128631591797,1072.903564453125,1072.903564453125,0.0,1072.903564453125,1072.903564453125
WDPOP0010A5,PH063022127,2004-01-01,Y,1070.515869140625,59.47310384114584,64.38925170898438,21.264952667431693,19.358543395996094,97.6252670288086,,,,,
WDPOP0010A6,PH063022042,2004-01-01,Y,802.0805053710938,34.87306545091712,38.3846435546875,14.424194404937271,15.295019149780272,75.15579223632812,,,,,
WDPOP0010A7,PH063022055,2004-01-01,Y,2042.9638671875,340.4939778645833,312.7719116210937,177.05633357951288,96.75135040283205,680.6531372070312,,,,,
WDPOP0010A8,PH063022079,2004-01-01,Y,1256.69921875,179.52845982142858,122.40241241455078,101.02917140906544,109.18492126464844,341.2491760253906,,,,,
WDPOP0010A9,PH063022116,2004-01-01,Y,653.6705322265625,81.70881652832031,68.64141845703125,54.338284900395735,17.660707473754883,183.3678741455078,,,,,
WDPOP0010AA,PH063022010,2004-01-01,Y,7896.83935546875,27.136905001610824,24.88144874572754,11.227221401780003,7.604999542236328,60.259727478027344,3149.541341145833,3169.708740234375,502.140918484046,2524.711181640625,3754.2041015625
WDPOP0010AB,PH063022053,2004-01-01,Y,244.4909820556641,34.92728315080915,20.056095123291016,32.02981675005235,15.417819023132324,112.36428833007812,,,,,
WDPOP0010AC,PH063022098,2004-01-01,Y,2769.8427734375,27.698427734375,25.54950904846192,13.338168705160102,8.186704635620117,59.096675872802734,,,,,
WDPOP0010AD,PH063022105,2004-01-01,Y,2774.9716796875,132.14150855654762,148.6864776611328,52.89881586426592,57.69147491455078,218.9309844970703,,,,,
WDPOP0010AE,PH063022155,2004-01-01,Y,2191.103515625,39.83824573863637,37.930912017822266,14.64061995941999,20.730934143066406,81.4300308227539,3294.588134765625,3294.588134765625,0.0,3294.588134765625,3294.588134765625
WDPOP0010AF,PH063022174,2004-01-01,Y,2031.8671875,52.09915865384615,25.90932846069336,50.91228731412812,12.322577476501465,171.9885711669922,,,,,
WDPOP0010B0,PH063022108,2004-01-01,Y,961.5341796875,137.36202566964286,83.81343078613281,76.34041943693578,63.11154556274414,237.90267944335932,,,,,
WDPOP0010B1,PH063022068,2004-01-01,Y,1713.341552734375,8.08179977704894,6.369145393371582,7.152883334142027,0.6601331830024719,32.628658294677734,627.8084309895834,660.2777709960938,403.8222116988519,117.7945556640625,1105.3529052734375
WDPOP0010B2,PH063022018,2004-01-01,Y,3599.893310546875,171.42349097842262,182.33384704589844,86.08636606627145,40.458946228027344,298.3167419433594,,,,,
WDPOP0010B3,PH063022048,2004-01-01,Y,4480.54443359375,61.37732100813356,59.30093765258789,25.72366567595273,23.090070724487305,134.53627014160156,5692.8974609375,5692.8974609375,0.0,5692.8974609375,5692.8974609375
WDPOP0010B4,PH063022112,2004-01-01,Y,1523.201416015625,108.8001011439732,98.74853515625,27.166429883511988,76.24124145507812,169.41883850097656,,,,,
WDPOP0010B5,PH063022119,2004-01-01,Y,1012.164794921875,72.2974853515625,70.08424377441406,9.577681241603676,58.764869689941406,96.78597259521484,,,,,
WDPOP0010B6,PH063022175,2004-01-01,Y,8175.32470703125,53.43349481719771,42.24093246459961,39.54611280286204,9.268106460571287,205.30699157714844,8264.66796875,8264.66796875,3191.4250488281345,5073.24267578125,11456.0927734375
WDPOP0010B7,PH063022199,2004-01-01,Y,1459.974609375,31.06328956117021,14.669198989868164,44.70849483330889,8.235159873962402,187.93121337890625,,,,,
WDPOP0010B8,PH063022024,2004-01-01,Y,3120.849609375,18.914240056818183,18.423259735107425,8.40440453383723,4.68539571762085,47.00231170654297,2360.3033854166665,2416.35400390625,675.4380127656234,1506.464111328125,3158.091796875
WDPOP0010B9,PH063022030,2004-01-01,Y,2378.55126953125,12.197698818108975,11.876259803771973,4.204628326941142,5.308091163635254,24.726781845092773,1623.5892333984375,1623.5892333984375,0.0,1623.5892333984375,1623.5892333984375
WDPOP0010BA,PH063022014,2004-01-01,Y,2095.03466796875,261.8793334960937,174.27435302734375,195.9924877936376,64.4995346069336,652.7105712890625,,,,,
WDPOP0010BB,PH063022125,2004-01-01,Y,2409.3173828125,803.1057942708334,833.0228271484375,201.1885752772708,543.1085205078125,1033.18603515625,,,,,
WDPOP0010BF,PH063022104,2004-01-01,Y,871.2490844726562,217.8122711181641,186.5119781494141,100.7013919414276,118.78265380859376,379.4424743652344,,,,,
WDPOP0010C0,PH063022195,2004-01-01,Y,2125.607421875,125.0357306985294,119.04497528076172,22.37257054231712,97.35306549072266,166.78369140625,,,,,
WDPOP0010C1,PH063022003,2004-01-01,Y,1251.83544921875,156.47943115234375,152.0245361328125,22.77897400339504,123.26981353759766,192.0589141845703,,,,,
WDPOP0010C2,PH063022090,2004-01-01,Y,604.712890625,100.78548177083331,117.25254821777344,36.86962474925729,33.79722595214844,140.58282470703125,,,,,
WDPOP0010C3,PH063022100,2004-01-01,Y,837.3565673828125,139.5594278971354,140.5088653564453,52.40788185481343,74.99636840820312,232.6000366210937,,,,,
WDPOP0010C4,PH063022089,2004-01-01,Y,1109.715087890625,123.30167643229169,104.04196166992188,38.37694610321845,76.74990844726562,177.47967529296875,,,,,
WDPOP0010C5,PH063022096,2004-01-01,Y,3204.763671875,114.45584542410714,83.62368774414062,60.437048769028905,44.707130432128906,232.28726196289065,,,,,
WDPOP0010C6,PH063022136,2004-01-01,Y,620.6822509765625,310.34112548828125,310.34112548828125,291.49695110321045,18.84417152404785,601.8380737304688,,,,,
WDPOP0010C7,PH063022047,2004-01-01,Y,5313.0927734375,177.10309244791668,134.45489501953125,159.92524206882698,44.18902206420898,590.5476684570312,,,,,
WDPOP0010C8,PH063022191,2004-01-01,Y,1236.69677734375,137.41075303819446,132.54161071777344,27.336984778650333,96.8514175415039,181.6009521484375,,,,,
WDPOP0010C9,PH063022113,2004-01-01,Y,646.544921875,64.6544921875,68.70272064208984,33.856266557199696,7.078744888305664,115.26595306396484,,,,,
WDPOP0010CA,PH063022140,2004-01-01,Y,482.068359375,120.51708984375,115.76739501953124,39.78881820589199,73.46461486816406,177.06895446777344,,,,,
WDPOP0010CB,PH063022028,2004-01-01,Y,416.8224792480469,104.20561981201172,112.6775360107422,32.02278174003638,57.191741943359375,134.27566528320312,,,,,
WDPOP0010CC,PH063022026,2004-01-01,Y,2761.54150390625,15.257135380697514,13.04417896270752,9.301897712474045,4.537896156311035,52.326148986816406,2043.48583984375,2043.48583984375,22.986328125,2020.49951171875,2066.47216796875
WDPOP0010CD,PH063022016,2004-01-01,Y,1039.4384765625,15.285859949448527,14.56592845916748,5.951630681926635,2.3666441440582275,33.01837158203125,1779.1181640625,1779.1181640625,0.0,1779.1181640625,1779.1181640625
WDPOP0010CE,PH063022006,2004-01-01,Y,1070.055908203125,71.337060546875,59.93315505981445,45.88403140860147,34.67939758300781,191.9325408935547,8937.966796875,8937.966796875,0.0,8937.966796875,8937.966796875
WDPOP0010CF,PH063022193,2004-01-01,Y,230.5063018798828,46.101260375976565,42.3731803894043,10.439885611671327,38.12358856201172,66.66263580322266,,,,,
WDPOP0010D0,PH063022078,2004-01-01,Y,350.4991455078125,70.0998291015625,32.07972717285156,55.47224756612902,19.53668975830078,161.3408660888672,,,,,
WDPOP0010D1,PH063022008,2004-01-01,Y,821.75927734375,82.175927734375,82.00477600097656,17.978937554752417,51.87892150878906,106.8417739868164,,,,,
WDPOP0010D6,PH063022051,2004-01-01,Y,3317.7294921875,52.66237289186508,43.4687614440918,23.804496666242333,19.887914657592773,127.05799102783205,6873.923828125,6873.923828125,0.0,6873.923828125,6873.923828125
WDPOP0010D7,PH063022065,2004-01-01,Y,1861.87060546875,116.36691284179688,109.87396240234376,32.5144265254484,79.2382583618164,209.65611267089844,,,,,
WDPOP0010D8,PH063022128,2004-01-01,Y,1312.2763671875,57.05549422554348,54.78041458129883,20.574873978694686,15.236117362976074,90.12090301513672,,,,,
WDPOP0010D9,PH063022076,2004-01-01,Y,292.90411376953125,97.63470458984376,99.90045166015624,12.145242713416282,81.75698852539062,111.24665832519533,,,,,
WDPOP0010EA,PH063022050,2004-01-01,Y,1835.876953125,76.494873046875,76.61015319824219,33.88122746758597,35.70293426513672,146.44105529785156,,,,,
WDPOP0010EB,PH063022086,2004-01-01,Y,2647.875,9.099226804123711,5.389124870300293,7.946707908886537,1.783580660820007,37.63243103027344,1028.9473470052085,721.458740234375,599.4692441855269,498.4890441894531,1866.8941650390625
WDPOP0010EC,PH063022101,2004-01-01,Y,734.0728759765625,66.73389781605114,69.80233764648438,17.1273718584837,35.92570114135742,90.56427001953124,,,,,
WDPOP0010ED,PH063022087,2004-01-01,Y,3545.716552734375,104.28578096277572,92.9200439453125,60.10490672764335,41.73689651489258,296.9655456542969,18270.84765625,18270.84765625,0.0,18270.84765625,18270.84765625
WDPOP0010EE,PH063022173,2004-01-01,Y,1335.784423828125,63.60878208705357,65.52678680419922,14.54496821293378,32.554054260253906,80.57930755615234,,,,,
WDPOP0010EF,PH063022129,2004-01-01,Y,1131.846923828125,141.48086547851562,158.919677734375,47.96465720651656,65.81712341308594,222.70022583007807,,,,,
WDPOP0010F0,PH063022019,2004-01-01,Y,5661.146484375,29.485137939453125,27.14535522460937,18.7044690521453,6.449673175811768,105.08534240722656,4004.3203125,4004.3203125,399.5665283203312,3604.753662109375,4403.88671875
WDPOP0010F1,PH063022056,2004-01-01,Y,504.013671875,72.001953125,71.72188568115234,6.269573497078793,62.6634521484375,83.3338394165039,,,,,
WDPOP001163,PH063022129,2005-01-01,Y,1146.657958984375,143.33224487304688,157.45602416992188,50.05087213676152,71.50666046142578,240.13333129882807,,,,,
WDPOP001164,PH063022173,2005-01-01,Y,1330.8929443359375,63.3758544921875,66.62419891357422,16.817884365047423,28.406326293945312,82.85781860351562,,,,,
WDPOP001165,PH063022087,2005-01-01,Y,3591.68505859375,105.63779584099264,92.3538589477539,58.10194586456704,43.65192413330078,295.86834716796875,18381.9921875,18381.9921875,0.0,18381.9921875,18381.9921875
WDPOP001166,PH063022101,2005-01-01,Y,734.9066162109375,66.8096923828125,71.71283721923828,15.759734936751002,38.56109237670898,91.18743896484376,,,,,
WDPOP001167,PH063022086,2005-01-01,Y,2857.984619140625,9.821252986737544,5.97431755065918,8.923276460347251,1.844051003456116,61.291534423828125,1117.267333984375,749.1943359375,690.1366773919655,518.47265625,2084.135009765625
WDPOP001168,PH063022050,2005-01-01,Y,1848.3736572265625,77.01556905110677,75.18807983398438,28.74678754457969,42.01959609985352,124.3818130493164,,,,,
WDPOP00117A,PH063022019,2005-01-01,Y,5974.53369140625,31.11736297607422,27.1359977722168,20.678791949805067,5.642338752746582,114.68529510498048,4017.2802734375,4017.2802734375,36.79736328125,3980.48291015625,4054.07763671875
WDPOP00117B,PH063022056,2005-01-01,Y,471.7537841796875,67.39339773995536,67.33757019042969,3.1785937499502293,63.19965362548828,72.15962982177734,,,,,
WDPOP00117C,PH063022076,2005-01-01,Y,315.8883972167969,105.29613240559895,112.68872833251952,10.916539998059196,89.86235809326172,113.33731842041016,,,,,
WDPOP00117D,PH063022128,2005-01-01,Y,1309.7196044921875,56.94433063009511,59.85673141479492,19.420538303839127,14.074880599975586,83.58753204345703,,,,,
WDPOP001181,PH063022008,2005-01-01,Y,820.0562133789062,82.00562133789063,81.30534362792969,14.47135981250966,62.51715087890625,104.82400512695312,,,,,
WDPOP001182,PH063022078,2005-01-01,Y,364.551025390625,72.910205078125,31.05015182495117,58.6817846863884,19.50968360900879,160.86329650878906,,,,,
WDPOP001183,PH063022193,2005-01-01,Y,236.77740478515625,47.35548095703125,43.41782760620117,10.55623445437243,39.357120513916016,68.03450775146484,,,,,
WDPOP001184,PH063022006,2005-01-01,Y,1084.46875,72.29791666666667,56.22764205932617,44.80803449859821,37.79008483886719,192.98458862304688,8850.3447265625,8850.3447265625,0.0,8850.3447265625,8850.3447265625
WDPOP001185,PH063022016,2005-01-01,Y,1197.9420166015625,17.616794361787683,17.797542572021484,6.6046416412629565,2.6244421005249023,31.26056480407715,1919.523681640625,1919.523681640625,0.0,1919.523681640625,1919.523681640625
WDPOP001186,PH063022026,2005-01-01,Y,2696.694580078125,14.89886508330456,12.68203067779541,7.827086360329434,4.973246097564697,49.158233642578125,1988.20703125,1988.20703125,108.93743896486085,1879.2696533203125,2097.14453125
WDPOP001187,PH063022028,2005-01-01,Y,421.5314331054688,105.3828582763672,115.1082763671875,26.17240384648169,62.986915588378906,128.3279571533203,,,,,
WDPOP001188,PH063022140,2005-01-01,Y,475.3465881347656,118.8366470336914,111.89352416992188,36.65060599219039,76.00743103027344,175.55210876464844,,,,,
WDPOP00118A,PH063022113,2005-01-01,Y,675.4290771484375,67.54290771484375,71.8186264038086,36.40429718355775,8.294537544250488,125.39559936523438,,,,,
WDPOP00118B,PH063022047,2005-01-01,Y,5428.13623046875,180.9378743489584,119.4548568725586,166.0824873267525,44.22052383422852,631.4420166015625,,,,,
WDPOP00118C,PH063022136,2005-01-01,Y,600.713623046875,300.3568115234375,300.3568115234375,281.35730838775646,18.999494552612305,581.714111328125,,,,,
WDPOP00118D,PH063022096,2005-01-01,Y,3293.607666015625,117.62884521484376,81.41781616210938,62.10117054400528,46.82232666015625,240.36764526367188,,,,,
WDPOP00118E,PH063022089,2005-01-01,Y,1067.85400390625,118.65044487847224,104.91355895996094,33.9507158548466,76.03434753417969,175.2244873046875,,,,,
WDPOP00118F,PH063022100,2005-01-01,Y,889.830078125,148.30501302083334,164.48757934570312,53.44638276701552,73.92436218261719,220.7869415283203,,,,,
WDPOP001190,PH063022090,2005-01-01,Y,634.3577880859375,105.72629801432292,119.317138671875,38.34776740786174,35.05710983276367,152.0165252685547,,,,,
WDPOP001191,PH063022003,2005-01-01,Y,1269.917724609375,158.73971557617188,163.22515869140625,17.397102540150765,122.0731430053711,180.38140869140625,,,,,
WDPOP001192,PH063022195,2005-01-01,Y,2119.9736328125,124.70433134191175,126.39073944091795,17.937877014609533,94.68416595458984,159.02975463867188,,,,,
WDPOP001193,PH063022104,2005-01-01,Y,870.5467529296875,217.63668823242188,191.29351806640625,91.41748165104666,124.4221420288086,363.5375671386719,,,,,
WDPOP001194,PH063022051,2005-01-01,Y,3307.0146484375,52.49229600694444,43.63737869262695,24.74637541212276,19.60336875915528,133.53024291992188,6784.79931640625,6784.79931640625,0.0,6784.79931640625,6784.79931640625
WDPOP001195,PH063022065,2005-01-01,Y,1880.0052490234373,117.50032806396484,109.47483825683594,33.921768588808504,82.91387176513672,219.3141021728516,,,,,
WDPOP001196,PH063022191,2005-01-01,Y,1232.887451171875,136.98749457465277,139.34756469726562,26.78003639520454,87.57699584960938,175.6580352783203,,,,,
WDPOP00119A,PH063022199,2005-01-01,Y,1591.50048828125,33.86171251662234,15.718982696533203,55.76362154463691,6.300127029418945,231.00958251953125,,,,,
WDPOP00119B,PH063022175,2005-01-01,Y,8121.93359375,53.08453329248366,43.60226440429688,38.81831424555816,8.8286714553833,197.3716735839844,8219.8193359375,8219.8193359375,3153.0559082031345,5066.76318359375,11372.875
WDPOP00119C,PH063022119,2005-01-01,Y,1092.751220703125,78.05365862165179,79.3179931640625,8.210233521882072,56.499813079833984,87.88965606689453,,,,,
WDPOP00119D,PH063022112,2005-01-01,Y,1525.1722412109375,108.94087437220982,101.43506622314452,23.91010750630362,78.69173431396484,168.17864990234375,,,,,
WDPOP00119E,PH063022048,2005-01-01,Y,4600.0078125,63.01380565068493,60.43200302124024,25.561892516706138,23.56977081298828,122.9555892944336,5750.73193359375,5750.73193359375,0.0,5750.73193359375,5750.73193359375
WDPOP00119F,PH063022018,2005-01-01,Y,3651.473388671875,173.8796851748512,191.56202697753903,83.6633542202589,49.50067901611328,288.964599609375,,,,,
WDPOP0011A0,PH063022068,2005-01-01,Y,1874.246826171875,8.84078691590507,5.872949600219727,8.516623933912294,0.6267750859260559,40.03886413574219,669.386474609375,670.8352661132812,455.9214339141107,110.27603912353516,1227.048095703125
WDPOP0011A1,PH063022108,2005-01-01,Y,938.8750610351562,134.12500871930803,73.18399047851562,76.81818491106586,62.8124885559082,232.8840789794922,,,,,
WDPOP0011A2,PH063022125,2005-01-01,Y,2253.224853515625,751.074951171875,743.6376342773438,145.44674801799368,576.7749633789062,932.8123168945312,,,,,
WDPOP0011A3,PH063022174,2005-01-01,Y,1992.325439453125,51.085267678285255,23.74664306640625,50.35139492302034,11.602364540100098,168.0143280029297,,,,,
WDPOP0011A4,PH063022105,2005-01-01,Y,2895.3212890625,137.87244233630952,162.5852813720703,51.89223730324336,58.73701477050781,209.7602996826172,,,,,
WDPOP0011A5,PH063022098,2005-01-01,Y,2727.86181640625,27.2786181640625,26.131149291992188,11.53987662247576,7.965493679046631,55.10245513916016,,,,,
WDPOP0011A6,PH063022053,2005-01-01,Y,262.8746032714844,37.5535147530692,21.514497756958008,35.79236867362484,16.26844024658203,124.5216827392578,,,,,
WDPOP0011A7,PH063022010,2005-01-01,Y,7760.9345703125,26.669878248496563,23.85740089416504,10.319308739196009,7.6639299392700195,56.60004806518555,3087.15234375,2969.808349609375,459.5447038007322,2592.24951171875,3699.398681640625
WDPOP0011A8,PH063022116,2005-01-01,Y,655.7354736328125,81.96693420410156,69.04476165771484,54.39311167761839,18.99005889892578,184.3085479736328,,,,,
WDPOP0011A9,PH063022079,2005-01-01,Y,1215.539794921875,173.64854213169642,119.01155090332033,97.8467349638902,104.16194915771484,328.9715881347656,,,,,
WDPOP0011AA,PH063022055,2005-01-01,Y,2076.520751953125,346.0867919921875,333.2373962402344,176.75998757393776,102.38484191894533,683.840087890625,,,,,
WDPOP0011AB,PH063022042,2005-01-01,Y,823.59423828125,35.80844514266305,36.66493988037109,13.839363882835691,14.938119888305664,61.43694686889648,,,,,
WDPOP0011AC,PH063022127,2005-01-01,Y,1034.6031494140625,57.47795274522569,62.9898567199707,20.849988007293703,19.07234001159668,94.18571472167967,,,,,
WDPOP0011AD,PH063022187,2005-01-01,Y,941.9309692382812,10.583494036385185,5.384490966796875,11.01135484439008,1.3094271421432495,41.00887680053711,1045.668212890625,1045.668212890625,0.0,1045.668212890625,1045.668212890625
WDPOP0011AE,PH063022063,2005-01-01,Y,2635.86572265625,202.75890174278845,202.6605682373047,70.98521767641725,42.308231353759766,276.2516784667969,,,,,
WDPOP0011AF,PH063022148,2005-01-01,Y,1089.368408203125,64.08049460018383,48.14165496826172,29.498665793504365,33.07720184326172,120.0373077392578,,,,,
WDPOP0011B0,PH063022155,2005-01-01,Y,2230.19921875,40.549076704545456,35.70353317260742,16.481467056860826,20.40968513488769,78.3818588256836,3417.1787109375,3417.1787109375,0.0,3417.1787109375,3417.1787109375
WDPOP0011B1,PH063022024,2005-01-01,Y,3186.356201171875,19.31124970407197,18.18760871887207,8.556071805142043,4.485988140106201,45.5536994934082,2385.927083333333,2460.72607421875,628.133285966645,1581.956787109375,3115.0986328125
WDPOP0011B2,PH063022030,2005-01-01,Y,2365.22265625,12.129346955128206,11.64118480682373,4.462884737671465,4.92240571975708,26.997432708740234,1626.2861328125,1626.2861328125,0.0,1626.2861328125,1626.2861328125
WDPOP0011B3,PH063022014,2005-01-01,Y,2042.188720703125,255.27359008789065,173.49282836914062,184.5747449174173,63.52190780639648,586.1846923828125,,,,,
WDPOP0011B4,PH063022074,2005-01-01,Y,1948.369140625,278.3384486607143,272.50360107421875,100.89047270758712,158.05958557128906,481.6188049316406,31303.27734375,31303.27734375,0.0,31303.27734375,31303.27734375
WDPOP0011C0,PH063022165,2005-01-01,Y,1743.779052734375,38.750645616319446,37.11165237426758,20.243237808486025,9.314929962158203,85.4156265258789,,,,,
WDPOP0011CC,PH063022034,2005-01-01,Y,179.3397216796875,89.66986083984375,89.66986083984375,5.045101165772927,84.62476348876953,94.7149658203125,,,,,
WDPOP0011CF,PH063022032,2005-01-01,Y,9411.251953125,90.49280724158652,85.93486785888672,42.29532142496785,20.9489860534668,226.90170288085932,,,,,
WDPOP0011D0,PH063022131,2005-01-01,Y,510.2067565917969,22.182902460512903,21.30299949645996,4.9226221526066665,16.13981819152832,33.90780258178711,7035.38525390625,7035.38525390625,0.0,7035.38525390625,7035.38525390625
WDPOP0011EC,PH063022102,2005-01-01,Y,632.6558227539062,79.08197784423828,84.56145477294922,14.79050579114537,54.5012092590332,93.0224838256836,9286.8955078125,9286.8955078125,0.0,9286.8955078125,9286.8955078125
WDPOP0011ED,PH063022172,2005-01-01,Y,4422.89599609375,442.289599609375,480.3875122070313,212.61748541913107,17.44622230529785,771.2904052734375,,,,,
WDPOP0011F7,PH063022012,2005-01-01,Y,3946.02587890625,103.84278628700658,56.382843017578125,67.905621095536,28.05652236938477,252.8629608154297,12451.5712890625,12451.5712890625,0.0,12451.5712890625,12451.5712890625
WDPOP001223,PH063022151,2005-01-01,Y,6081.85205078125,33.05354375424592,26.947921752929688,22.53958491372036,3.321763515472412,99.29507446289062,3089.303059895833,3176.85986328125,1370.384701893537,1368.8668212890625,4722.1826171875
WDPOP001224,PH063022046,2005-01-01,Y,1145.823486328125,104.165771484375,78.68531799316406,46.84795400006625,55.58654022216797,190.2373046875,,,,,
WDPOP001225,PH063022061,2005-01-01,Y,892.7603759765625,89.27603759765626,68.11235046386719,35.58102566849093,57.179805755615234,163.07571411132812,,,,,
WDPOP001226,PH063022146,2005-01-01,Y,497.01214599609375,33.13414306640625,32.45872116088867,9.71208053748694,15.940943717956545,52.4518928527832,,,,,
WDPOP001227,PH063022185,2005-01-01,Y,461.8843383789063,153.9614461263021,163.80197143554688,28.32268139210941,115.41627502441406,182.6660919189453,,,,,
WDPOP001228,PH063022202,2005-01-01,Y,1084.766845703125,135.59585571289062,142.20237731933594,51.97655275759658,67.56707000732422,213.47711181640625,,,,,
WDPOP001229,PH063022088,2005-01-01,Y,669.8555908203125,55.82129923502604,22.060970306396484,61.02691330611416,16.7607479095459,172.24429321289062,,,,,
WDPOP00122A,PH063022057,2005-01-01,Y,507.52777099609375,169.1759236653646,143.0970001220703,42.24324472662845,135.6680450439453,228.76272583007807,,,,,
WDPOP00122B,PH063022075,2005-01-01,Y,131.1243133544922,131.1243133544922,131.1243133544922,0.0,131.1243133544922,131.1243133544922,,,,,
WDPOP00123C,PH063022166,2005-01-01,Y,1539.5750732421875,32.07448069254557,30.39642333984375,9.31370524618322,14.071821212768556,60.06194686889648,,,,,
WDPOP001274,PH063022009,2005-01-01,Y,4456.32421875,153.66635237068965,106.06102752685548,129.40921985801566,42.0942268371582,456.7797546386719,,,,,
WDPOP001275,PH063022036,2005-01-01,Y,1244.57275390625,49.78291015625,43.449161529541016,33.323038278145766,20.40230369567871,140.77317810058594,,,,,
WDPOP0012AA,PH063022163,2005-01-01,Y,2774.910888671875,173.4319305419922,157.64053344726562,112.5564858042141,19.0698471069336,398.6599731445313,,,,,
WDPOP0012B3,PH063022200,2005-01-01,Y,470.4181213378906,94.08362426757812,106.93832397460938,37.33750054807042,42.83290100097656,143.40321350097656,,,,,
WDPOP0012B4,PH063022135,2005-01-01,Y,3927.33251953125,40.90971374511719,41.97090148925781,14.294782455678806,12.936849594116213,73.22257232666016,3810.37744140625,3810.37744140625,0.0,3810.37744140625,3810.37744140625
WDPOP0012B5,PH063022017,2005-01-01,Y,3954.544921875,136.36361799568965,18.879562377929688,374.2103247296864,12.574851036071776,1565.7413330078125,,,,,
WDPOP0012B6,PH063022120,2005-01-01,Y,3113.504150390625,51.89173583984375,52.66658782958984,17.75847241852732,14.719508171081545,86.59661102294922,4961.208984375,4961.208984375,0.0,4961.208984375,4961.208984375
WDPOP0012B7,PH063022007,2005-01-01,Y,555.780517578125,61.753390842013886,66.77379608154297,23.053589984385297,10.339719772338867,86.09646606445312,,,,,
WDPOP0012B8,PH063022192,2005-01-01,Y,1465.143310546875,122.09527587890624,102.5614013671875,60.310659292770026,30.64838600158692,228.334716796875,17010.177734375,17010.177734375,0.0,17010.177734375,17010.177734375
WDPOP0012B9,PH063022049,2005-01-01,Y,2216.231201171875,19.78777858189174,19.64007568359375,13.450339801697432,1.3931692838668823,58.5938720703125,2688.450439453125,2688.450439453125,0.0,2688.450439453125,2688.450439453125
WDPOP0012BA,PH063022031,2005-01-01,Y,3476.43505859375,102.24808995863972,93.67129516601562,53.67952061543159,29.882253646850582,233.1260986328125,,,,,
WDPOP0012BB,PH063022107,2005-01-01,Y,872.56005859375,109.07000732421876,22.57703018188477,143.72294382154783,11.142117500305176,364.164794921875,,,,,
WDPOP0012BC,PH063022044,2005-01-01,Y,1852.26708984375,185.226708984375,181.4473571777344,54.271245705586935,85.30208587646484,260.2216491699219,,,,,
WDPOP0012BD,PH063022067,2005-01-01,Y,2154.749755859375,8.384240295172665,7.475006103515625,5.756691904060257,0.8684993386268616,32.536006927490234,928.0482584635416,976.9652099609376,419.98745409063577,390.9596862792969,1416.2197265625
WDPOP0012BE,PH063022072,2005-01-01,Y,3747.637451171875,11.356477124763256,6.728609561920166,18.922172426282486,0.5865209102630615,149.58729553222656,2392.1865234375,981.3600463867188,2250.1542077219133,627.3838500976562,5567.81591796875
WDPOP0012BF,PH063022070,2005-01-01,Y,467.30120849609375,33.37865774972098,34.37657928466797,17.178769546052983,11.99718952178955,57.29096221923828,,,,,
WDPOP0012C0,PH063022198,2005-01-01,Y,635.2764892578125,42.35176595052084,42.29209899902344,10.687641623565376,19.432939529418945,60.44279479980469,,,,,
WDPOP0012C1,PH063022133,2005-01-01,Y,702.0556640625,117.00927734375,117.1949234008789,13.73852559830227,92.10474395751952,132.73255920410156,,,,,
WDPOP0012C2,PH063022103,2005-01-01,Y,2375.7119140625,71.99127012310606,75.48615264892578,25.42798085495089,20.91837310791016,116.0971221923828,10965.529296875,10965.529296875,0.0,10965.529296875,10965.529296875
